,Text,Stance,Class,Target
132,"@USER it. won’t. matter. 

#dumptrump",-1,0,Donald Trump
133,"with all of these #rioters committing violent acts, i.e. burnings, lootings, destroying property, why is it there are no #democratic #politicians publicly condemning these acts ? 🤔 hmmm maybe it’s because they endorse the violence.",0,2,Donald Trump
134,the revolutionary politics of the 60s are good! stfu cia stooge #demdebate,0,2,Donald Trump
135,@USER we love you!! watching now about faucchi. we love our president!!  thank you for your service to our country in this critical time!!  #trump2020,1,1,Donald Trump
136,@USER @USER @USER yes. a very sad day for america among many since trump stole office.,-1,1,Donald Trump
137,"just landed in new york to see my brother, robert. we’re going for new york on november 3rd. we’re going to reduce taxes, increase law enforcement, and bring it back big time! #maga HTTP",1,0,Donald Trump
138,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER followed all! you’re up, follow back! #voteoutthegop #fbr #fbrparty #vote2020 #resist #resistance #voteblue #votebluein2020 don’t forget to rt and oh yeah #fucktucker HTTP",-1,1,Donald Trump
139,@USER @USER i’m with him. he’s had plenty of time to get it done. if biden wins the whole investigation will be over and swept under the rug. it will never see the light of day,0,0,Donald Trump
140,so trump just said he urges his supporters to vote but won't urge them to stay calm! what in the actual fuck #presidentialdebate2020,-1,1,Donald Trump
141,"bloomberg, a naked cowboy???? huh????? #demdebate",0,0,Donald Trump
142,"@USER so the debate was kind of a draw, misses on both sides?? trump was an utterly unhinged human being. it's ludicrous to describe that like they were both responsible.",-1,1,Donald Trump
143,@USER look at at little jimmy squirming because he knows he's going to get four more years of trump #trump2020  #snowflake #maga2020 #trump12moreyears,1,2,Donald Trump
144,@USER we all are. twitter is shutting down gifs too. #trump2020,1,0,Donald Trump
145,"""there is no vaccine for racism"" 🗣🗣🗣🗣🗣🗣 #demconvention #blacklivesmatter",0,3,Donald Trump
146,"#rnc2020 will have kid rock leading a band with mike huckabee on bass, ted nugget on guitar, and a racist drum machine.",0,1,Donald Trump
147,"@USER i’d think all gop’d be careful about using the word ‘sleeping’ at all considering trump’s sleeping habits. stormy daniels first comes to mind, soon followed by karen mcdougal. and how about his adventures w/epstein &amp; maxwell?
#notmypresident
#bidenharristosaveamerica 
#voteblue",-1,2,Donald Trump
148,"@USER no from me. 🗳🗳🗳🗳🗳🗳🗳
#bidenharris2020 
#bidenharris 
#bidenwonthedebate  
#bidenharrislandslide2020",-1,3,Donald Trump
149,"@USER you never speak of uniting the country. you're an angry, racist man who doesn't have the courage to serve his country but wants to destroy it. you're calling for all the kyle rittenhouse's to intimidate good americans. b/c it's all about race. you want a white america. #voteblue",-1,1,Donald Trump
150,"@USER next thing you know, biden will be saying that covid-19 will just go away, and suggesting the injection of bleach!

#donaldtrump #donaldtrumpisruiningourcountry 

HTTP",-1,2,Donald Trump
151,"@USER @USER voting red, because there is nothing i like about democrats, but this debate was crap. i understand why trump was aggressive, didn't play well. biden isn't innocent, he was taking snide shots. neither told the ppl anything. wallace was disgusting. all get fs",1,1,Donald Trump
152,this is easily the most important night of the #rnc2020 for anyone on the fence with their vote to watch. the testimonies tonight have been eye opening &amp; you will need kleenex. #rncconvention2020 #trump2020 #maga #keepamericaamerica #trump2020landslide #walkawayfromdemocrats,1,2,Donald Trump
153,@USER so am i!!! this republican is ridin’ with biden!,-1,0,Donald Trump
154,"how donald trump bankrupted his atlantic city casinos, but still earned millions -  HTTP

the loser bankrupted a casino and now he's morally bankrupting america.  #bidenharrislandslide2020 #biden2020tosaveamerica #bidenharris2020 #trump2020",-1,3,Donald Trump
155,"@USER i am not able to see news and trends. we have 89 days to #vote – #voteblue actually, need to know what’s trending. #help",-1,0,Donald Trump
156,@USER @USER that's cute. #trump2020,1,0,Donald Trump
157,"@USER @USER trump said ""i'm happy to do that"". he tried to get wallace to name them but as far as i can tell, he didn't.",0,0,Donald Trump
158,@USER a disgrace to the profession. #sad #trumpliesamericansdie #trumpknewanddidnothing #trumpchaos #trumpisunwell #votebluetosaveamerica #votebiden #bidenharris2020landslide,-1,3,Donald Trump
159,"HTTP

#voteblue #voteblue2020 #votebluenomatterwho #votebluelikeyourlifedepends 
#votebluetoendthisnightmare 
#votebluetosaveamerica 
#votebluetosavetheplanet 
#votethemout 
#votelikeablackwoman come on lets  go! #vote @USER",-1,3,Donald Trump
160,"@USER @USER trump's performance as president is sufficient to motivate republicans, independents and non-voters to go to the polls to vote for vp joe biden and senator kamala harris.

thanks for explaining why .. 

#bidenharris2020 
#trumpisacompletefailure #trumpmeltdown #dumptrump",-1,3,Donald Trump
161,"i can't stand all these assholes burning the american flag.  
#blm #blacklivesmatter #bidenharris2020 #trump2020",0,2,Donald Trump
162,"@USER say what, you hypocrites!! lockdown for everyone but you! businesses dying in your district! #democratsaredestroyingamerica #pelosimustgo #pelosiblowout #pelosi #democrat",1,3,Donald Trump
163,wife has the #democraticnationalconvention in the other room.  heard parts of what #heelsupharris had to say. the outright lies that spew from her mouth are mind boggling. i was waiting for lightning to strike her down. #lyingdemocrats,0,1,Donald Trump
164,the other candidates are all treating bloomberg like the kid at school everyone hates lol #demdebate,0,2,Donald Trump
165,@USER @USER @USER it was a good night for biden politically. trump needed to make up a lot of ground. although trump played to his base he certainly won't have made up any ground on this performance. probably lost some more.,-1,1,Donald Trump
166,"@USER @USER two liars, trump and issa.  you weren’t even witnessing the debate the rest of us saw.  one with a man who should be president and the other a raving lunatic psycho.",-1,1,Donald Trump
167,@USER @USER @USER @USER @USER i thought you said you do not have paid actors at your rallies?HTTP,-1,1,Donald Trump
168,@USER biden is elizabeth warren if you wish it hard enough.,-1,1,Donald Trump
169,"@USER @USER look, he *might* be right...but, there's only *one* way to probe him wrong:

#votebluenomatterwho!",-1,1,Donald Trump
170,"antoine tucker ...a real #patriot and #conservative running for congress in ny

@USER #votered2020removeeverydemocrat
HTTP",1,3,Donald Trump
171,"""these screaming, burning maniacs are #joebiden's supporters. if he wins, they will be in charge of your government."" -@USER 

#democratsareadisgrace #trump2020tosaveourcountry #winstonsalem #northcarolina @USER",1,2,Donald Trump
172,"@USER your absolutely right brit and here's your answer.  they would have to be a true patriot to our usa the constitution/ bill of rights just like our potus trump and family and millions of americans that will re-elect our potus, take the house, keep the senate &amp; roll on #maga",1,2,Donald Trump
173,"#thebeat #foxnews #cnn #maga 
.
.
.
.
.                   happy warrior #trump
.           returns to entrenched bunker HTTP",0,0,Donald Trump
174,"new: the revamped #demconvention will alter another tradition tonight when the roll call vote to nominate biden will be held w/ people from all 57 states &amp; territories appearing virtually.

former opponents and activists will be featured.

here's the list: HTTP",0,2,Donald Trump
175,"26.) support the diverse needs of survivors of violence against women
27.) protect and empower immigrant women
28.) lead the global effort to end gender-based violence
29.) end capital punishment
30.) end federal private prisons

#whyimvoting #joebiden",-1,2,Donald Trump
176,"from michelle obama's speech to calls to carry on the fight for justice from the relatives of #ericgarner and #georgefloyd, here are some memorable moments from the first night of the #dnc 👇🏾  HTTP",0,2,Donald Trump
177,"@USER can someone in #maga post the ""we love you"" video from today please? #trump2020landslide #trump2020 #votetrumptosaveamerica HTTP",1,2,Donald Trump
178,excellent piece by ⁦@USER⁩ taking to task the #nevertrump grifters.  HTTP,0,1,Donald Trump
179,"⚡️ fact-checking the eleventh democratic presidential debate

#demdebate 

HTTP",0,3,Donald Trump
180,"if donald trump was innocent regarding e. jean carroll, bill barr wouldn't need to step in. #evangelicalsfortrump and #maga are feverishly and blindly supporting a rapist. own those libs.",-1,2,Donald Trump
181,@USER @USER he can’t intimidate me or keep me from voting. i’d crawl across broken glass to vote for biden. it’s just sad and uncomfortable,-1,1,Donald Trump
182,i posted this on facebook 4 years ago. looking forward to november 3rd. @USER #biden2020 HTTP,-1,1,Donald Trump
183,twitter in receivership stringer HTTP,0,2,Donald Trump
184,"looking for #maga, #kag followers. i will follow back. would love to interact with my fellow patriots. please retweet. #trump2020",1,0,Donald Trump
185,think pete just lost his 1 black supporter #democraticdebate,0,2,Donald Trump
186,"@USER mike, what did trump mean by “sure”? 

also, you do know the media/biden “fine people” thing is a hoax to trick people like you, correct?",0,1,Donald Trump
187,this mfer just called white supremacists “the proud boys” man fuck him and who ever with him! #fucktrump #presidentialdebate #debate2020,-1,2,Donald Trump
188,@USER trump,0,0,Donald Trump
189,"'will you shut up man - trump debate' tshirt 
available here: HTTP

#debates2020 #willyoushutup #willyoushutupman #bidenharris2020 #trump2020 #shutupman HTTP",-1,3,Donald Trump
190,"@USER @USER @USER @USER @USER @USER dr. mccoy on star trek had the 2020 election right 55 years ago ....

""spock, i've found that evil usually triumphs - unless good is very, very careful. ""

#trump2020 #elections2020 #2020election",1,1,Donald Trump
191,"oh yeah and here’s another example of hypocrisy because the right never cared about human lives:

starring: pro life!

#votebluetosaveamerica #votebluetosaveamerica2020 #biden2020 #bluewave 

biden and any democrat is far better at pro life than any conservative!

again, outcomes",-1,3,Donald Trump
192,@USER i would buy more from it! #trump2020,1,0,Donald Trump
193,"@USER @USER you are retailing this sh..t @ biden how about trump who is a serial slimeball &amp; womanizer i suppose some women like that kind of guy as u must also be the type who likes 200,000 deaths from covid in us 90% of which were preventabe had uk style measure been taken in hot spots",-1,3,Donald Trump
194,"@USER @USER dear milq, businessmen pay lots and lots of taxes, just not income taxes, if they have the good sense to keep reinvesting any extra money they make back into their businesses --- thus they build the economy, create more jobs, and better products. trump is a businessman.",-1,2,Donald Trump
195,joe biden just skull dragged bernie for not knowing the costs of his m4a bill #demdebate,0,1,Donald Trump
196,"stop yelling what the fuck

#demdebate",0,1,Donald Trump
197,"@USER
 thanks for the follow 
#maga
#kag
#votered2020
#trumpvictory

 go trump 🇺🇸🇺🇸",1,2,Donald Trump
198,"and great again!
#americafirst #imwithyou HTTP",0,2,Donald Trump
199,"every time @USER tweets, we donate to swing state organizers working to ensure he doesn’t get reelected. @USER #defeatbytweet #votebluetosaveamerica HTTP",-1,2,Donald Trump
200,"@USER cory cory cory “boy” you gotta a lot of nerve to talk about corruption!!! like all you democrats aren’t in someone’s hip pocket? you and your old compadres are the most corrupt motherfuckers in the world, you all should be arrested and put under the court house. #draintheswamp",0,1,Donald Trump
201,"@USER @USER if we can't get the race war between whites and blacks, let's try dividing the latinos and the blacks and see if that works...more hate!  trump says everybody hate each other! 😠#trumphatesamerica #biden2020",-1,1,Donald Trump
202,joe's medication is wearing off...🙄#demdebate,0,2,Donald Trump
203,"@USER ooo rah for your son! the ultimate sacrifice by him and your family. your sacrifice is honored. my family has not lost any of our marines. and i’m proud that none voted for trump 👏🏻, despite intense pressure to vote for the #gop.  i’m hoping his #military supporters get woke.",0,1,Donald Trump
204,the #americans act like they are defenders of human right and even try to supervise on how we run our own #africa yet they violate the rights of the the #black people in us. they call our smart working #africanleaders #dictators yet they house a terrorist president #donaldtrump HTTP,-1,2,Donald Trump
205,"@USER thank you! 
#trump2020🇺🇸 HTTP",1,1,Donald Trump
206,"if all the people who said they would move out of the us if trump got elected, we wouldn’t be seeing cities on fire, people dying and innocent civilians attacked and destroyed. @USER @USER @USER @USER @USER @USER #trump2020",1,1,Donald Trump
207,y’all know that screaming and chanting spreads the virus further right ? #coronavirus  #rnc2020,0,1,Donald Trump
208,"@USER exactly! that's why we must  save democracy from dictator don. 
#votebidenharris2020 
#votebluetosaveamerica",-1,3,Donald Trump
209,"#demdebate where the questions, talking time, and moderators are just as fair as the #iowacaucuses  

before we start, i would like to predict that @USER will get more hard-hitting, negative questions than all of the rest combined, and @USER will get babied",0,3,Donald Trump
210,"democrats want to restore ""the soul of this country"" by forcing a racist rapist who promised wealthy donors nothing will change on a hopeless struggling population of young people. sounds like they just want to project the soul of degenerate rich people. #2020election #bluemaga",1,2,Donald Trump
211,"trump says his people told him: ""no matter how well you run obamacare, it is a disaster."" #debates2020",0,1,Donald Trump
212,@USER not mutually exclusive with this clown. #votebluenomatterwho #votebluetosaveamerica HTTP,-1,3,Donald Trump
213,"china spread the disease
democrats spread the lies
media spread the panic

they all crashed the economy
all to destroy our president 

remember in november 🗳

#voteredtosaveamerica 
#democratsaredestroyingamerica
#trump2020 HTTP",1,3,Donald Trump
214,"everyone’s favorite candidate did great and their least favorite candidate totally blew it

#democraticdebate",0,3,Donald Trump
215,"just 71 days...

today's truths:

trump did not discover plasma therapy...and it has not been proven effective 35% of the time.

hydroxychloroquine is still medically ineffective against covid-19 and not recommended due to side effects.

#voteblue2020",-1,2,Donald Trump
216,tommy lost the debate because he missed the last handshake #demdebate,0,2,Donald Trump
217,"good god, the lies! the magical thinking! #rnc2020",0,0,Donald Trump
218,@USER @USER i gues being patriotic is being  a racist and violent towards black americans. as we saw 2 patriotic #trump2020 supporters arrested for planning to kill #blacklivesmatter but america insists #blm is violent.@USER @USER @USER HTTP,0,1,Donald Trump
219,"thanks patriots for the love. first goal surpassed. will follow all patriots #maga, #kag. follow and retweet. i will do the same.",1,0,Donald Trump
220,that’s? not what universal means? #demdebate,0,1,Donald Trump
221,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER #voteredtosaveamerica #trump2020kag #maga
🇺🇸 ifbap 🇺🇸 please follow @USER 😊",1,2,Donald Trump
222,"@USER @USER strong and focused? trump was like a toddler (what's new🤷‍♀️) incapable of a sensible, grown up debate. all he can do is be abusive and insulting. pathetic.",-1,1,Donald Trump
223,"there is only one thing you need to say to progressives for the next two months.

feel free to copy and paste.
___

2 womps. 2 scoops. 2 nobel peace prizes. 2 terms.
___

that's really all that needs to be said. #af #americafirst",0,0,Donald Trump
224,"i'm an american, i work for americans and spend my money on american products. why am i the bad guy? i love america #trump2020",1,1,Donald Trump
225,"ignored simple to respond to false attacks from biden - such as the attack on trump calling white supremacists “fine people”, which he never said. the strange thing about trump’s lies in this debate is that they were all in instances where lying meant *conceding ground* where the",0,2,Donald Trump
226,#ditchmitch #ditchmitch2020 is a top priority to saving our #democracy regardless of #trump. #democrat @USER will replace #mitchmcconnell in the #senate—join me in signing up to phone bank to bring her to #congress. it’s life-saving. #trumpfailure HTTP,-1,2,Donald Trump
227,"don't be fooled by the fake news 🤦🏾‍♀️
#blacksfortrump
#trump2020
#rncconvention2020 HTTP",1,2,Donald Trump
228,"madison is rocking it!

#rnc2020 #rncconvention2020 #rncconvention #gopconvention2020 #gopconvention",0,3,Donald Trump
229,@USER diversity is our strength. #maga HTTP,1,0,Donald Trump
230,@USER oh right!!??? 🙄 i guess the friends i have who are taking a month to receive their mail are lying right? the locked mailboxes and removing mailboxes from certain areas? you people have noooo shame! none! lost and willing to do anything to hold on to power #voteblue2020,-1,1,Donald Trump
231,@USER @USER @USER thank you. i was sick of seeing alyssa bash the president. so here i am!! #trump2020,1,0,Donald Trump
232,"@USER @USER @USER @USER had 5 deferments during the vietnam war, same # as @USER 4 were 4 college &amp; 1 was 4 bone spurs.  contrary 2 how u feel, bone spurs would b painful.  spurs don’t make 4 an efficient combat soldier. asthma or bone spurs, both had deferments. #joebiden #donaldtrump",0,1,Donald Trump
233,"@USER hey mkh, i’m so sorry fellow patriot, but it has been a week since i initially followed you. if you want, please follow me, and i’ll proudly follow you back asap!! thanks 🇺🇸#maga 🇺🇸 #kag2020",1,1,Donald Trump
234,@USER @USER @USER ok what!!! you mad because i'm able to think for myself...bitch bye!!!🤣😂 #trump2020,0,0,Donald Trump
235,'#nbcnightlynews' went big for #demconvention coverage monday HTTP,0,2,Donald Trump
236,trump can’t met this moment - it is what it is. michelle obama you are a goddess #bidenharris2020 #demconvention #wethepeople HTTP,-1,2,Donald Trump
237,"serious threats to a man devoted to keep us healthy. #trumpvirus  #biden2020 ""i’ve seen a side of society that i guess is understandable but it’s a little bit disturbing,"" said anthony fauci, the nation's top infectious disease expert. HTTP",-1,2,Donald Trump
238,i want to say thank you 2 all the #resistance ❤🇺🇸 you called me out you followed me you agreed with me and i thank you all. once i heard joe biden and john meachum give hope to my america in their heartfelt speeches i felt peace for the first time. #letsdumpthisasshole #voteblue,-1,2,Donald Trump
239,@USER @USER @USER @USER lmao except for the fact that donald trump actually laid out political points tonigjt. joe biden just day there and repeated every lie in liberal news imaginable,1,2,Donald Trump
240,"heard this quote the other day, it couldn’t be more relevant to our current political climate... “you can vote your way into socialism, but you have to shoot your way out”. #socialism #capitalism #trump2020",1,2,Donald Trump
241,"@USER @USER @USER the @USER no longer cares about our country the constitution or rule of law

their refusal to have the courage to stand up for  america is a disgrace

history will be harsh on them supporting #impotus3 their downfall 

#votebluetosaveamerica 
#votethegopout",-1,3,Donald Trump
242,@USER it is already beginning as shown in this excellent comparison to living in panem (where katniss everdeen lives in the hunger games)! he started his attempt to become dictator when he began discrediting the media! it's only progressed since! scary! #presidentsnowflake #biden2020,-1,2,Donald Trump
243,not everyone in oklahoma is welcoming the president's visit. HTTP,-1,2,Donald Trump
244,"@USER the part where donald trump didn't singlehandedly plan, lead, and execute the successful rescue mission was obviously pure fiction #maga",0,2,Donald Trump
245,"@USER  is a clown

#bidenharris2020 #trump2020",0,1,Donald Trump
246,"when there's a mass killer on the loose in 3 predominant #democrat gorilla army states it's #democrat gorilla fighters it will kill!

the #democrat gorilla army will not be hard to #defeat in november if there are none left!

#demdebate #democratsaredestroyingamerica #trump2020",1,2,Donald Trump
247,"is @USER as whiny as @USER?
#demdebate #democraticdebate",0,2,Donald Trump
248,far right wing republicans will call any democrat a 'socialist'. they even called obama that! we win on the issues. #demdebate HTTP,0,1,Donald Trump
249,"@USER @USER the mess was made by americas democratic mayors and governors 
#maga2020 #makeamericagreatagain 
#trump2020landslidevictory",1,3,Donald Trump
250,yes america you deserve better !  dumptrump #demdebate,-1,3,Donald Trump
251,"@USER i hunt antifa blm to cull!

👉🏻follow👈🏿 me to a trump victory!
#vivelausa! #trump2020!
a retweet from a ""somebody"" would help us ""nobodies.""
HTTP",1,1,Donald Trump
252,"@USER works both ways #maga
fuckem",0,0,Donald Trump
253,joe is sleepy💤#maga #blmdontmatter #trumptrain,1,1,Donald Trump
254,"@USER i truly dislike trump, and his meddling in private markets. it’s more what countering forces can hold the left leaning socialist-lite attitudes of the west coast. ideally, the counter balance would be less of a clown.",-1,1,Donald Trump
255,the democrats are too busy digging up dirt on each other and finding new ways to assassinate each other’s character to ensure nobody votes for anybody on the democratic side... 🤣 trump wins in a landslide. #demdebate,1,2,Donald Trump
256,“the americans dying because they can't afford medical care” #demdebate  HTTP,0,2,Donald Trump
257,"@USER office trash can as well

#votebluetosaveamerica",-1,3,Donald Trump
258,"""national conventions are a waste of time!"" says people not named obama. #democraticconvention #dnc2020 HTTP",0,2,Donald Trump
259,"the more i see biden talking, more i'm certain that trump easily wins american elections.  #debates2020 #presidentialdebate2020 #trump #biden",1,3,Donald Trump
260,"@USER @USER johnny, how is it that a fiscal conservative, principled, catholic man can support a socialistic, communistic , pro-abortion candidate and platform?  did you fall and hit your head?  did @USER hurt your little feelings?

@USER = anarchy and communism  #maga",1,2,Donald Trump
261,"@USER i’m a moderate and a proud descendent of the america revolution. 

trumpism is a danger to our nation. vote #biden2020. HTTP",-1,1,Donald Trump
262,"@USER @USER @USER @USER oh how we wish!!!
someone release the piece of craps returns! please!
#votebluetosaveamerica
#votebluetoendthisnightmare 
#dumptrump2020 
#ditchmitch2020 
#sendsusancrusin2020
#releaseelise2020",-1,3,Donald Trump
263,you don’t realize what a big deal the #demdebate and the nh primary is for the only commercial tv station in the state until you follow @USER twitter feed.,0,2,Donald Trump
264,"does anyone else find that twitter has changed their #fbr limits since the dnc? if you are having the same issue, please rt! #resist #resisters #dumptrump #blm #era #lgbtq #bidenharristosaveamerica2020 #trumpisaliar #trumpisaracist #trumpisatraitor",-1,2,Donald Trump
265,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER pre-existing condition that’s the clause we’ve got to expunge from insurance policies,0,2,Donald Trump
266,steyer is hedging his bets on being nice to bernie and biden so he gets a cabinet position. secretary of bad ties. #demdebate,0,1,Donald Trump
267,@USER actions speak louder than words! @USER #trump2020,1,0,Donald Trump
268,"‘unlike joe’ is a good filler for bernie
kinda like obama’s long pauses
#demdebate",0,2,Donald Trump
269,"aww damn, gifford got me in the feels🥺😥😢😭 #demconvention #democraticnationalconvention #biden #bidenharris2020",-1,3,Donald Trump
270,"@USER @USER mr. president, save our cities from the #democrat mob #votered #trump2020 #voteredtosaveamerica #votered2020removeeverydemocrat HTTP",1,3,Donald Trump
271,"@USER @USER can't wait. it will have no affect on my vote, at all, in any way whatsoever!
#biden2020 
#votebluetoendthisnightmare 
#voteoutthegop",-1,2,Donald Trump
272,"republicans will let the postal service close &amp; with the #coronavirus still raging, it's the ultimate in voter suppression. 
#mailinballots must be allowed, how do we stop this from happening?
#vote #voteblue2020

HTTP",-1,2,Donald Trump
273,don junior is a terrible carpet salesmen. #rnc2020,0,1,Donald Trump
274,"@USER they ought to have a sound proof booth and put trump in it so that when he's not to speak,they can easily shut him up!",-1,0,Donald Trump
275,"@USER trump karma is real!
#maga 
#trumpkarma 
🇺🇸",1,0,Donald Trump
276,"trump is terrified of strong, intelligent, 'nasty' women!
trump rants about his women troubles: #kamala, #mika, #nancy and #aoc 
HTTP
@USER @USER #nastywomenunite #truckfump #tuckfrump #dumptrump #votebluetoendthisnightmare",-1,2,Donald Trump
277,"'macgillis tweeted an hour later that the photo was “from four years ago” — a date he knew because he was the photographer.'

#trump2020 #trumpstroke #dumbkirk
#trumpflu 6,676,601 infected
#trumpknew 198,128 dead!
#maga #qanon #terrorists
#goodbyegop

 HTTP",-1,1,Donald Trump
278,soooooooooo tiktok can get deleted like that.... but the kkk can stay???? 🤔 #tiktokbanned #dumptrump,-1,2,Donald Trump
279,"@USER @USER get a grip snowflake.

kirstie’s judgment says a lot about her intelligence, heart and integrity.

it’s a hell of a lot more than what can be said about yours.

#trump2020 #maga2020 🇺🇸#trump2020tosaveamerica 🇺🇸",1,1,Donald Trump
280,@USER tearing pumpkin #45 a new one #democraticnationalconvention HTTP,0,3,Donald Trump
281,@USER you got this president trump!!! give biden hell tonight. show him no mercy.,1,0,Donald Trump
282,".@USER &amp; @USER should both agree to take this blood test. 

blood test to detect alzheimer's proving highly accurate  HTTP

#biden2020 #trump2020 #reclaimingmytime 

@USER @USER @USER @USER @USER",0,1,Donald Trump
283,"sorry but melania could not pull off this speech. not in english. not in slovenian. and not in support of her vulgar, profane, abhorrent husband. #michelleobama #dnc #democraticconvention",0,1,Donald Trump
284,"wisconsin governor urges trump not to come to kenosha HTTP
#dumptrump",-1,2,Donald Trump
285,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER #blackvoicesfortrump #trump2020kag #maga
🇺🇸 ifbap 🇺🇸 please follow @USER ❤️thanks! 😊",1,1,Donald Trump
286,🤯🤯🤯🖕 o sorry 🖕🏿🖕🏿🖕🏿🖕🏿black lives matter you shit of a piece rioters. i didn't like trump before for his behaviour but after seeing you people we in india got a great sympathy for potus #longliveindiaamericafriendship #maga2020 #maga 😂😜😂🇮🇳🇺🇸🙏🔥,1,3,Donald Trump
287,"*cough* george w. bush is worse *cough, cough*

#demdebate",0,1,Donald Trump
288,you want a $15.00 an hour minimum wage in this country? better vote for biden cause you will never get that with trump or a republican senate! #votebluetosaveamerica,-1,2,Donald Trump
289,#demdebate let’s do this! #notmeus,0,0,Donald Trump
290,"@USER if it's true, it's not a ""play"".  you know biden's a vegetable and hillary has a darth vader suit keeping her alive underneath her smock.",1,1,Donald Trump
291,"thanks brenda oneil for the follow! i look forward to interacting with you to #maga, #kag &amp; to support our potus! 👍🏻👊🏻🇺🇸 follow me on parler behindenemylines",1,2,Donald Trump
292,"i'm almost feeling bad for @USER  right now...

#demdebate",0,1,Donald Trump
293,"@USER i'll take people who are progessive over people who are traitorous.  you can work with and find common ground with the progressives.  the traitors belong in prison.  

#gop = traitors
#votebidenharris2020",-1,2,Donald Trump
294,@USER make sure that sleepy joe biden has drugs test  .that cnnn and nytimess fake news  get some draper  to its pervert  and corrupt candidate joe biden.   joe biden  china puppet    imagine  a  candidate  with  a  humans trafficking son hunter biden,1,2,Donald Trump
295,fact check: rich kids get a higher federal subsidy at harvard then if they went to umass for free. #demdebate,0,1,Donald Trump
296,"#donaldtrump admitted he knew weeks before the first confirmed us coronavirus death that the virus was dangerous, airborne, highly contagious and ""more deadly than even your strenuous flus,"" and that he repeatedly played it down publicly. HTTP",-1,2,Donald Trump
297,"@USER just followed you, patriot! 🇺🇸

i'm rebuilding for a 3rd time....can y'all help a chick out?!

#trump2020
#maga",1,0,Donald Trump
298,"@USER david corn: not since the civil war has a group of politicians [the @USER and @USER -- so profoundly betrayed the republic.

should trump be prosecuted for his dereliction of duty?

#maga @USER @USER @USER @USER 

HTTP",-1,1,Donald Trump
299,"sorry, @USER &amp; @USER, but empowering women isn't that simple.

to truly empower women, we must #defundwar. 
to truly empower women, we must end us imperialism. 
to truly empower women, we must stop the senseless murder of people &amp; the planet. #rnc2020",0,1,Donald Trump
300,@USER people are not happy that we have an inept and impeached for life occupant in the people’s white house. #notmypresident #votebluetoendthisnightmare #votebluetosaveamerica2020 #vote #novemberiscoming #november3rd,-1,3,Donald Trump
301,"@USER freemason catalyzed us deracination projects currently underway:

vaccinations
climate (fires)
nafta
usmca
nau
vacate ca
cv pandemic
boa militance
radicalized dom infrastructures
#maga vaccination mandates

cheri jo bates is a typical example of freemason multi-agency solidarity. HTTP",0,3,Donald Trump
302,sign the recall!!! #recallkatebrown #flushbrowndown #oregon #openoregon #recall #tyranny #2020election @USER HTTP,0,2,Donald Trump
303,"@USER was at the #nashvilletrumprally today! front row seats here!

follow me!
retweet if you're voting trump!

#trump2020 #maga #trump420
#covid1984 #covidwitchtrials HTTP",1,1,Donald Trump
304,does this remind anyone of the trump convoy that invaded portland? #isis #daesh #maga HTTP,0,1,Donald Trump
305,"@USER the lesbian and gay community had such a struggle over many years to fight for the rights we currently have. other than the l and g, i do not welcome any other group that has corrupted our attempt to maintain a strong family standard. #trump2020",1,1,Donald Trump
306,@USER @USER from the #cult45 territory of sw florida (charlotte county). my vote goes to #joebidenforpresident2020 #votebluetosaveamerica #trumpisacriminalpsychopath,-1,3,Donald Trump
307,"republicans didn’t sabotage or break #ocare; o-care began broken!”
#debates2020
#debate
#debate
#presidentialdebate 

#trump2020",-1,3,Donald Trump
308,he’s fucking eric cartman. eric cartman is the president of the united states. #trumpmeltdown #debates2020 #presidentialdebates2020,-1,3,Donald Trump
309,@USER trump's biggest fans are a group of right-wing terrorists just waiting for him to say the word.,-1,1,Donald Trump
310,i give it 20 minutes before trump drops his pants and takes a shit on the floor while screaming at chris wallace that no one’s the boss of him. #presidentialdebate2020,-1,2,Donald Trump
311,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER caught up!  #trump2020 mutha fukas!,1,0,Donald Trump
312,"am i the only one that hopes trump surprises again tonight?

imagine he talked 4 straight nights and cnn and twitter acted like he never talked at all.

their is extreme censorship going on at the moment. 

i have listened, have you? lets discuss #trump2020",1,1,Donald Trump
313,@USER @USER sounds like a plan to me. #trump2020,1,0,Donald Trump
314,"#demconvention what happened to ""i believe his accusers""?",0,2,Donald Trump
315,"@USER #fightthevotingright #dailypresidentbidenbriefing as many major media as possible to cancel out trump's showmanship to control ""breaking news"" to the reporters!! @USER #pamalaharris #dnc2020",-1,2,Donald Trump
316,@USER @USER the end of biden's career will be due to senility. trump only has to display it.,-1,0,Donald Trump
