,Text,Stance,Class,Target
149,cant believe im about to see @JoeBiden speak at @saintjosephs!,1,1,Joe Biden
150,"Ok, Joe. You got me! (But Im blue NO MATTER WHO!) #JOEBIDEN",1,1,Joe Biden
151,What has Joe Biden that can be proven with facts? I will be damn if I let someone hold me accountable for my grown ass son actions!!!,1,1,Joe Biden
152,#InsidePolitics Why r u promoting debunk Ukranian story?? R u trying to hurt @JoeBiden???,1,1,Joe Biden
153,Naw ... Imma go with Biden / Booker 2020 @JoeBiden @CoreyBooker2020 @CoryBooker,1,1,Joe Biden
154,"As #Dems line up to endorse #Biden tonight, #Bloomberg campaign co-chair @Michael_Nutter talked w/me earlier today &amp; made the case for @MikeBloomberg.",1,1,Joe Biden
155,How bout felony joe or treasonous joe does that work for ya!!,1,1,Joe Biden
156,Ringling Brothers is back in business! Watching the Clown act right now!!!#TeamJoe,1,1,Joe Biden
157,Time to EXPOSE Obama @HillaryClinton @JoeBiden @SpeakerPelosi @AdamSchiff @SenSchumer &amp; the squad for Who/What they are Time for ALL to b #LockedUp,1,1,Joe Biden
158,"God made two and #Biden knew anything abt God he would know that , wouldnt he ? But I guess he was thinking man, woman and democrat",1,1,Joe Biden
159,So can we make @JoeBiden @BetoORourke 2020 happen for real? Come on Twitter! #BidenBeto2020,1,1,Joe Biden
160,That's exactly what I meant... I'm glad you cleared that up my sister..! #VoteJoe #VoteJoeBiden2020 #Biden,1,1,Joe Biden
161,@JoeBiden where r u. Need to see u on TV intervws. Evrybdy doing intervws. Plse we nd to hear from you now.,1,1,Joe Biden
162,Kellyanne Conway on @JoeBiden: If anybody just types in Creepy Uncle Joe Videos you come up with a treasure trove Hey Kellyanne...What happens when you type in Grab 'em by the p*ssy?,1,1,Joe Biden
163,FIGHT!!!!! @SenKamalaHarris @RepAdamSchiff @tedlieu @RepSwalwell @CoryBooker @ChrisMurphyCT @joekennedy @SenSchumer @NancyPelosi @JoeBiden @SenWarren FIGHT this!!!!! We have 4 months til the #Midterms2018 ***NO #SCOTUS til after the vote!! America &amp; #TheResistance,1,1,Joe Biden
164,"@SenJohnMcCain RIP .... @JoeBiden ""We shall never see his likes again"".",1,1,Joe Biden
165,Parent Associations at schls. R still Powerful & Schl bds. Depend On Approval Appeal for more resources call & write letters to the Bd. & State Associations Parent-teach Assoc Must mobilize #JoeBiden #NEA #NancyPelosi #HouseDemocrats #SenateDemocrats #CNN #MSNBC #Politico,1,1,Joe Biden
166,Slow Joe Mitt Romney's gonna keep y'all in chains Biden tosses his walker down and get out the vote!,1,1,Joe Biden
167,Aww come on just take my money and be President already @JoeBiden,1,1,Joe Biden
168,Another example of why I love Joe!!! Go Cierra go!!!!,1,1,Joe Biden
169,"Heres my take on this #LucyFlores allegations. We elected a man who grabbed women by the pussy, pay hush money to porn stars... now we want to destroy @JoeBiden for smelling someones hair?? Get real!!",1,1,Joe Biden
170,"White House is big mess now , mr @JoeBiden for president!!! God bless America!!",1,1,Joe Biden
171,Then we need to get @JoeBiden to kick Boltons ass up and down Pennsylvania Ave,1,1,Joe Biden
172,217 days until the inauguration of the 46th President @JoeBiden #VoteBlue up &amp; down ballot USA cuz Joe cant do it alone.,1,1,Joe Biden
173,Biden commits to a woman VP & a black woman on the SC! #DemocraticDebate,1,1,Joe Biden
174,Love my Pastor @PastorHJW POTUS-Forever @BarackObama &amp; VPOTUS-Forever @JoeBiden (really miss them)!,1,1,Joe Biden
175,Tellem like it is @JoeBiden waiting for someone to shut them down.,1,1,Joe Biden
176,"Botox #JoeBiden On #Dems Criticizing Him: ""See You Around""... Somebody ask him about plagiarizing other people's work! Somebody ask him how his cokehead son's now a millionaire thanks to daddy's VP ties Frm Ukraine and china? #AmericaFirst @weaselzippers",1,1,Joe Biden
177,"! Try putting that anger &amp; emotion to work, #VoteBidenToSaveAmerica!",1,1,Joe Biden
178,Let's not 4get @BetsyDeVosED is a billionare. Fuck u all u rich bitches. Go buy some fucking cereal w ur id &amp; stfu #FridayThoughts #rt #Repost #FridayMotivation. #viral #WhitePrivilege #USA #AmericansForImpeachment #RewriteTheRules #Liars #WhateverItTakes #Biden,1,1,Joe Biden
179,"@JoeBiden &lt;&lt;&lt;&lt;""Not A Whisper"" ..............................WELL #JoeBiden THIS TENDS TO MAKE YOU LOOK LIKE THE LIAR YOU ARE!!!",-1,1,Joe Biden
180,"#JoeBiden: ""if you don't fire that prosecutor, United States will not give you $1Billion in Aid"" &amp; ""if you don't trust me call #BarackObama Treason!! Locke Em Up!!",-1,1,Joe Biden
181,1) Werent these the same talking heads who didnt like #Biden taking credit for #Obama &amp; the work he did?,-1,1,Joe Biden
182,@JoeBiden nothing like an archived video to come back &amp; bite you huh?,-1,1,Joe Biden
183,".@funder now wants ppl to think he influenced @JoeBiden! All to promote his Super PAC @TheDemCoalition, which he uses to funnel donor to his consultant firm! For laughs, Read @grantsterns (another grifter &amp; friend of Dworkin) interview w/Scott: #AmJoy",-1,1,Joe Biden
184,Omg ima cry like a lil girl when Obama endorses Joe today,-1,1,Joe Biden
185,Biden gets things done. He damn sure got that Ukrainian prosecutor investigating his son fired #Dementia #QuidProQuoJoe,-1,1,Joe Biden
186,Well a lot of them voted 4 #HillaryForPrison &amp; #Biden so what do u expect? An ass is an ass &amp; there's nothing u can do about it.,-1,1,Joe Biden
187,I need this woman to step up and tell her story!! Her and all women who have been groped by #JoeBiden,-1,1,Joe Biden
188,"He will never love you Joe! Let it go, let it go! #EpsteinIsland",-1,1,Joe Biden
189,Just like he said he went to the college he was speaking at and it was a total lie! DM for #Biden shirts!!,-1,1,Joe Biden
190,Use union dues like his private piggy bank to help his buddy #JoeBiden,-1,1,Joe Biden
191,"Like Father, Like Son Sex, Drugs, &amp; Rock 'N Roll #Biden Crack Pipe, IDs, &amp; Badge Found In Hunter Biden's Rental Car",-1,1,Joe Biden
192,WOW!!! Guessing he doesnt kno ppl read &amp; finish degrees in jail!!#FAIL hes soo phuking clueless...&amp;to think hes running for POTUS?!?!?!?!?! AND ppl loveeee ths guy!??!?!?!?! &amp;he was the nominee for the dems?!?!?!?! #HELPMELORD #ICANTBREATHE #OMG #Biden,-1,1,Joe Biden
193,#JoeBiden at it again..... #KAG2020Landslide AGAIN: Joe Biden Presses Face Up Against Young Girl#After Promising To Give Women Space -,-1,1,Joe Biden
194,"Yeah, she really has the body for tight dresses doesn't she?? Bet he can't wait to smell her too. #JoeBiden",-1,1,Joe Biden
195,WE WILL BE BACK TO KISSING ASS ALL OVER THE WORLD ! IF #JoeBiden BECOMES #PRESIDENT,-1,1,Joe Biden
196,Hunter Biden's 'baby mama' Lunden Roberts was stripper at club he frequented via @pagesix,-1,1,Joe Biden
197,ABSOLUTELY PRICELESS interview with Sleepy Joe on CNN. They dont know what to think! #JoeBiden #SleepyJoeBiden,-1,1,Joe Biden
198,"All partisanship aside, this @JoeBiden roundtable with Michelle Kwan and @RyanFecteau was lowwww energyyyy. #mepolitics",-1,1,Joe Biden
199,"If you missed @JudgeJeanines interview with Rudy Giuliani, its worth the watch! Hes got all the goods on the #Biden &amp; hes determined to expose ALL these crooks corruption!",-1,1,Joe Biden
200,Im thinking about buying some Xerox (XRX) stock today. Can somebody tell me where I can get some of those COUPONS @JoeBiden was talking about? #SenileJoe,-1,1,Joe Biden
201,RT NatShupe: JoeBiden I love kids jumping on my lap - Biden #PedoJoe,-1,1,Joe Biden
202,#Biden just can't help him self!!! Keep ur kids &amp; babies away from #PedoJoe,-1,1,Joe Biden
203,"#Biden u r not in charge! And btw u will NEVER BE IN CHARGE! Go away, u r senile &amp; a complete 1d10t!",-1,1,Joe Biden
204,It's the truth! #Biden IS going senile! He's a gaffe machine. Funny U can't see that &amp; I'll bet U have seen the pics of him putting his hands all over little girls &amp; sniffing their hair &amp; choose to ignore them!,-1,1,Joe Biden
205,LMAO Nice try!!! We know yall cant wait for this day!! yet its surprising that nobody is bothered that @TulsiGabbard is still on? #RiggedPrimary #Biden,-1,1,Joe Biden
206,"We have to do this, we have to do that, blah blah blah!!! Joe ""platitudes"" Biden. All talk, no substance.",-1,1,Joe Biden
207,"We already have one ""Liar In Chief"" we don't need another one. #joebidenlies #Joebiden #Biden",-1,1,Joe Biden
208,The idiot just can't help himself...... He's a wreck &amp; he knows he &amp;amp; #JoeBiden are going down fast!!!!,-1,1,Joe Biden
209,Look how she reaches back to fake scratch her head! She's shook! #byebyeBiden #Biden,-1,1,Joe Biden
210,"No, you didn't focus on money for yourself, but money for your own child. #JoeBiden crazy Uncle Joe. #DemDebate",-1,1,Joe Biden
211,Joe Biden: Messy Family Affair | TMZ Live via @YouTube #JoeBiden you cant make this stuff up,-1,1,Joe Biden
212,@HillaryClinton @JoeBiden THERE's NO GETTING OVER The Bipartisan Injustices &amp; Fraud U &amp; your greedy Elitist shrt sighted Nepotistic cohorts hve Perpetrated Perpetrated Cultivating Degeneracy out of which -45 rose! his stench is on U &amp; Us all 4 Allowing It #NeverForget,-1,1,Joe Biden
213,@SpeakerPelosi just shut the fuck up!!! How about yall investigate Biden right now? Fucking idiot! #Potus45,-1,1,Joe Biden
214,"NEVER GOING TO HAPPEN PERV UNCLE JOE ..,SHOULD BE IN JAIL FOR LIFE .,",-1,1,Joe Biden
215,Well well Joe I guess I was right. Spoiled little boy who got caught trying to man up!!,-1,1,Joe Biden
216,"Not doctored.... This is all hands on dick! - Me, Joe Biden #DemDebate #DemocraticDebate",-1,1,Joe Biden
217,"This is who @JoeBiden has always been. Y'all said you knew him, correct?",-1,1,Joe Biden
218,Tell them where Michelle touched you Joe. I hope you find justice.,-1,1,Joe Biden
219,"Have u not seen the pics of Joe around kids??? Unless u r just like him, keep the kids far, far away from him!",-1,1,Joe Biden
220,This's a very sorry scene ... The Atlanta's residents have what they deserve !!! Keep voting DemRats !!! Rite Sleepy Joe??? #Biden Mayor: Keisha Lance Bottoms (Dem) @KeishaBottoms @BrianKempGA @JoeBiden,-1,1,Joe Biden
221,".@DiamondandSilk: ""@JoeBiden started all of this here foolishness here - and don't think that @POTUS is not going to respond to his foolishness.""",-1,1,Joe Biden
222,Did @ChrisCoons ask for a pause when @JoeBiden fondled his daughter as he smiled on? Sick.,-1,1,Joe Biden
223,#StaceyAbrams wants the VP gig so bad she can taste it.. cause she knows whomever gets it will be dropping the V.. that senile old fool #JoeBiden aint making 4yrs.. so she like.. Bring it Bitch,-1,1,Joe Biden
224,OH MY GOD REALLY #JOEBIDEN WE SHOULD NT ARREST FORGIENER 4 DUI RITE JO U LOOK ALITTLE DRUNK SO NOW ITS OK 2 DRUNK DRIVE &amp; KILL PEOPLE W LIVES WOW JOE SAYS DUM BLONDE STUFF WOW SO LIKE COPS DO THIER JOBS NOW JOE WANTS 2FIRE EM 4 ACTING LIKE THEY WANNA DO WORK,-1,1,Joe Biden
225,When is SE Cupp going to allow her child near #SleepyJoe? She won't answer the question.,-1,1,Joe Biden
226,"Yeah, they probably want to put yall back in chains. Right, Joe?",-1,1,Joe Biden
227,"@morning_joe, yes, the #Dems had 5 #SOTU rebuttal speeches from diff folks BUT 2dy @POTUS' surrogates &amp; sycophants will be out full-force!",-1,1,Joe Biden
228,Biden says he wont be part of witness deal some Democrats reportedly eyeing #Biden ~,-1,1,Joe Biden
229,"He didnt listen to MY tweet. I told him straight out to back off of women & children. He doesnt even stop when they pull away from him - & some kids are CRYING! What do they have to do - knee him in the balls??? BIDEN - FU, you SEXUAL PREDATOR!!! Does THAT get thru NOW???",-1,1,Joe Biden
230,"When Obama & Biden use the word ""folks""...is it just me. or does it sound racist? Like Hillarys ghetto speak, or CP time or hot sauce? Why TH do they keep doing this?",-1,1,Joe Biden
231,"@SRuhle I LOVE uncle @JoeBiden. But, if he is honest w/ himself &amp; w/ us, he won't run. Been there, done that &amp; truth be known, it wasn't pretty. What wen't wrong then won't change the discourse now. Be introspective &amp; save yourself &amp; family the aggravation.",-1,1,Joe Biden
232,#DemDebate will joe Biden walk up behind his female running mate and sniff her hair? Rub her shoulders?,-1,1,Joe Biden
233,"Did you say snitching when #Biden said the wrong city??? No, I didnt think so",-1,1,Joe Biden
234,#JoeBiden (aka #JoeChina) sidesteps questions about his son's foreign business dealings but promises ethics pledge,-1,1,Joe Biden
235,"No we dont, that is why we wont be voting for Extortion Joe!!",-1,1,Joe Biden
236,Where are the me too folks again? I guess she'll come out to speak once somebody sets up a go fund me page again...#CreepyJoeBiden,-1,1,Joe Biden
237,@mitchellvii Dont you love it when @POTUS &amp; Reps use Dems own words to campaign? Like @JoeBidens No FBI INV &amp; now Ole Harrys birth arg?,-1,1,Joe Biden
238,I told #CornPop You may cut me but Im gonna wrap this chain around your head. #JoeBiden,-1,1,Joe Biden
239,I wanna see #HunterBiden's Tax Returns=how Daddy Biden got around that lil obstacle-Hunter's Financials may come out in Paternity Case vs him in Arkansas-IMPO Joe Biden USED his drug addict son to make BIG $in #Ukraine-poor sonny didnt have a clue WTH he was doing on that Board.,-1,1,Joe Biden
240,how desperate is #JoanBiden to be #FLOTUS (?) that she would allow her husband to go through this...#Biden,-1,1,Joe Biden
241,@JoeBiden Id bet u would love to b at the border to cuddle the little girls wouldnt u.? Signs of a pervert r there dont let ur kids close to this perv.,-1,1,Joe Biden
242,#JoeBiden &gt; small donors are fools to give to @JoeBiden &gt; his door will never be open to you.,-1,1,Joe Biden
243,@JoeBiden BLACK FOLKS? Really Joe! You sound like a plantation master! You left out saying dem black folks. You owe the African Americans (black folks)an apology asshole!,-1,1,Joe Biden
244,"""Catch her at @JoeBiden's event"" -- sounds like exactly what Biden's press people did! Catch her and trap her! @hgsmoot",-1,1,Joe Biden
245,Just Wow! He got the nickname Grabby Joe decades ago. He knew exactly what he was doing and to put the responsibility on her...SMH,-1,1,Joe Biden
246,"He used way too many words that Sleepy Joe.....""We need a President"" is all that was required....Crazy old Joe!",-1,1,Joe Biden
247,"Shes coming round the bend for yah, Joe. And Im here for it! #Dems #DemocraticDebate",-1,1,Joe Biden
248,#JoeBidens reaction after #KamalaHarris told him she was the little girl who he helped get bussed out of her school district. #2020Election #KamalaHarris2020,-1,1,Joe Biden
249,Poor Joe!! Hes never been able to keep his mouth shut!! I remember Obama looking at him like he could smack him!,-1,1,Joe Biden
250,@JoeBiden Aint Called #JoeBiden 4 Nothing! Shame These Old Buzzards Only Get Busted When Theyre A Hundred !!! Even If He Was Caught Younger... #TraitorJoe Wouldnt Hang Around Long Anyway! SO BOLD HE DOES IT ON CAMERA !!!,-1,1,Joe Biden
251,#Biden Pay to Play w #Ukraine &amp; #China just for starters. This wont get going till the General The Dem Candidates &amp; their Debate Moderators wont bring it up! Watch! @peterschweizer,-1,1,Joe Biden
252,"Guess @joebiden and @jillbiden think crack is good, impregnating strippers and then lying about it is good, trying to get out of paying paternity is good.... No wonder they raised such a shameful son.",-1,1,Joe Biden
253,@JoeBiden is a child touching pervert. How apropos that the Dem Party would support him,-1,1,Joe Biden
254,When he said #JoeBiden was only a good VP because he understood how to kiss Barack Obamas ass!,-1,1,Joe Biden
255,"""They do not, they do not, they do not, reach conclusions! They do not make recommendations"" @JoeBiden, speaking of the FBI. #ConfirmKavanaughFriday #IBelieveKavanaugh #KAG2018, electorally exterminate these double-talking frauds.",-1,1,Joe Biden
256,"I wonder, when they cloned #JoeBiden did they mix up his brain download with GWs?",-1,1,Joe Biden
257,North Korea: #Biden is a fool of low IQ...... They got 1 thing right. @rach_kookogey,-1,1,Joe Biden
258,B is for BURISMA @JoeBiden ... N is for Nepotism @DNC Have a blessed day @POTUS M,-1,1,Joe Biden
259,"walking around with u wearing it on his neck. Big @JoeBiden f'n deal! i gotta built in stethoscope for u, grl. u dig?! @ABC7NY",-1,1,Joe Biden
0,President Donald Trump clearly believes in global warming after this Greenland purchase cry. #ClimateDebate #GlobalWarming #Republican,1,0,Donald Trump
1,"Rashida Tlaib normal tweets make her seem like shes a PR firm for Hamas, but despite tweeting about VP Mike Pence being in Michigan. #Tlaib still made herself look like a #triggered dimwitted #Democrat. #Squad #Pence #Trump",1,0,Donald Trump
2,Follow the money and youll find the corruption... SA->US->Asia->EU Do the research to find the answers. @Education4Libs @StormIsUponUs @cjtruth @prayingmedic #Trump #GreatAwakening #TheStormIsComing #TheStormIsUponUs #DrainTheSwamp #DeepState,1,0,Donald Trump
3,.YEAH #MAGA #Mississippi YESSSSSSSSSSSSSSSS!!!! just heard the good news about #Cindy-#HydeSmith #MAGA #GOP #SENATE SWEEP. Thank you @realDonaldTrump for going the extra mile and campaigning in Old Miss.,1,0,Donald Trump
4,"Domestic issues, the US-led trade war, and swine fever are all putting a brake on China's rapid expansion. #winning #Trump",1,0,Donald Trump
5,"How do we get more STEM and #manufacturing jobs? The #KigaliAmendment, says school counselor from Iowa. @realDonaldTrump time to send Kigali Amendment to the Senate for ratification!",1,0,Donald Trump
6,Plastic face Nancy needs to have her eyes checked. She cannot stand the fact that President Trump is so Loved and she is so hated. @TeamTrump #NancyPelosi #plasticnancy,1,0,Donald Trump
7,They cant handle the truth! @realDonaldTrump is the truth &amp; doing leaps and bounds more for this country than any other President. #MAGAStrong #MAGAFam,1,0,Donald Trump
8,On Parler I have same everything @eyesadeplorable Let's do this Already Parler is #1 app download tonight On fire It's our new home #maga #kag Our safe space @realDonaldTrump Can't wait for you #Parler I don't know all of how to use but enough,1,0,Donald Trump
9,"#MAGA2020 #KAG Watch ""LIVE: President Trump Speech at USMCA Event with American Auto Workers In Warren Michigan"" on YouTube",1,0,Donald Trump
10,"Following all now, except the one I can't click on....also as many RT's and Likes as Twit allowed me to follow, which wasn't very many. PLS follow me back, MAGAs? #Trump",1,0,Donald Trump
11,"#Trump are truly war whores, as are their partners in crime in the congress. There is a time for war and a time for peace. a time to befriend and a time to make enemies. There was a time I listened (to them) and now is a time to route them out an expose them.",1,0,Donald Trump
12,@marklevinshow : 'Human souls were slaughtered ... and they're attacking our #president' - #ConservativeReview | Mark is right again. #NZ Mosque attack had nothing to do with #Trump. #WalkAway #Jexodus #JobsNotMobs #StopTheIndoctrination #Trump,1,0,Donald Trump
13,A blast from the past but NEVER FORGET what Bill/Hillary & the rest of the Dems REALLY think of us. @realDonaldTrump has been honored many times (even alongside Rosa Parks) for his lifting up of minorities... #WalkAway #WalkAwayFromDemocrats #VoteGOP,1,0,Donald Trump
14,I just knew Trump must have won the popular vote too! I don't know any people so uninformed as to vote for HRC! #VoterFraud #DemocratDeception #CCOT,1,0,Donald Trump
15,"Pres Trump tells black lawmaker to clean up 'disgusting, rat and rodent infested' district. This is NOT racist! #TRUMP #BLM #KAG #Impeach (start a war!)",1,0,Donald Trump
16,"Why do extremely wealthy, agenda-driven globalists think THEY get to buy who is President? Oh... probably cuz theyve been doing it forever. NOT THIS TIME! @realDonaldTrump is for #WeThePeople and #AmericaFirst Koch Bros are for the Koch Bros, NWO and chaos #Winning",1,0,Donald Trump
17,Michelle Obama urges young voters to 'take their power back' via @YahooNews #Trump #RedWaveRising #VoteRed @foxtrotmike1112,1,0,Donald Trump
18,"Much like gun owners rush to the gun store when a Democrat is elected president, Trump has driven Democrats and moderates to the polls. The GOP has made a misstep by putting all their eggs in the Trump basket. #VAelections #2020Elections",1,0,Donald Trump
19,"#FakeNews #PaulaReidCBS Husband is a lobbyist for #China Her bosses probably told her to behave that way toward our #President and she did, like a good little soldier. #KAG2020 #DemocratsHateAmerica #DemocratsAreDestroyingAmerica #Trump will expose the hacks!",1,0,Donald Trump
20,"#DonaldJTrump NYPD CAN NOT ARREST There is NO BAIL!!! A RAPEST, CONVICT WALKED FREE AFTER 30-MINS*TO COMMIT ANOTHER ASSAULT! NYPD HAS HANDS TIED. THEY WALK AWAY SCOTT FREE. NYPD NEEDS SUPPORT FROM THE POPULATION IM IN OKLA. &amp; I CAN SEE IT, DON'T SHUT #2",1,0,Donald Trump
21,"If the dems are so eager to impeach, why didnt they do it in the 12 years of the Bushs Presidencies? DT is a bad man, doing bad things, and he thinks hes above the law. He isnt. #ImpeachmentVote #Trump",1,0,Donald Trump
22,you do know @POTUS won in spite of #Trump opposition. How fitting that many will be financially supported by Democrats as many of them voted for HRC.,1,0,Donald Trump
23,Only libs would whine about the minor side effects of #hydroxychloroquine when it's literally saving their life. All real #Republicans should be taking it twice a day for their health. Also helps prevent #heartdisease. /s @realDonaldTrump @GOP,1,0,Donald Trump
24,"Sorry, but there's no such thing as a transgender child. They're too young to understand what gender means. They just want 2 play and what they play with does not define gender. Why do liberals constantly insist on taking away the innocence of children? #Trump",1,0,Donald Trump
25,#Democrats and the #DemocraticParty have thrown their constituents under the bus time and time again #WalkAwayFromDemocrats and #WalkAway from those affected by #Trump,1,0,Donald Trump
26,"Support him or not, this is something that has gotten under my skin for years about this generation of reporters and journalists. Name your source, bro. #sourceoritdidnthappen make that #viral. #MainstreamMedia #thatQlife #QuarantineLife #QAnons #Trump",1,0,Donald Trump
27,The #DEMS r making this 2 easy 4 the GOP Who would vote 4 the #DEMS when they defend savage beasts who use a hatchet 2 behead &amp; cut up bodies Their victims r Latinos U think they will vote 4 you MS13 r lower than ANIMALS @AnnCoulter @RealJamesWoods @realDonaldTrump @seanhannity,1,0,Donald Trump
28,"You have done an incredible, exemplary, genius executive job for the free people US Citizens of America! Thank you! So proud to be an American! You make it functional, safe, brilliant job. All of you! @PressSec #Trump @stevenmnuchin1 @senatemajldr @GOPLeader",1,0,Donald Trump
29,@repjohnlewis is a bastard. I don't wish him any harm or death but that doesn't change my opinion. And @JacksonLeeTX18 is not any better. @TheDemocrats are nothing but corrupt cretins. #CorruptDemocrats #Trump,1,0,Donald Trump
30,Good Morning #Patriots BOOM: Trumps Economy Just Got FLOODED With Billions Of Dollars And Thousands Of Jobs #MAGA #BuildTheWall #StandUnited #KAG %,1,0,Donald Trump
31,This VIRUS is a slow motion series of nuclear weapons going off all over the country IT IS A FIRST STRIKE WEAPON WAKE UP PEOPLE #realDonaldTrump #FoxNews #CNN #Election2020 #GOP #Democrats #coronavirus #COVID19 #CoronavirusOutbreak #StayHomeSaveLives #StayHome,1,0,Donald Trump
32,@SenSchumer you really made a fool of yourself You had the opportunity to NOT support the SHAM of the House #Dems So I expect that your fragile legacy will end up like @SpeakerPelosi Signed @realDonaldTrump PS: Great job working with @NYGovCuomo to drive out residents,1,0,Donald Trump
33,"I get a lot of positive calls about it ... what do you have to lose?"" #DonaldTrump",1,0,Donald Trump
34,Church should have fund providing emergency food for it's members. This also concerning: ! ##TrumpTrain #Election2020,1,0,Donald Trump
35,Amen. Shapiro is a Never Trump snob. Hopefully more people see him for what he is.,1,0,Donald Trump
36,This is part of why no one stands a chance against @realDonaldTrump in 2020. Bring on the Democrat wimp that will run against him. Train wreck for the Dems.,1,0,Donald Trump
37,"When your @POTUS raps about employment numbers, you know you voted for the right man. @realDonaldTrump #SOTU #StateOfTheUnion #Trump",1,0,Donald Trump
38,The president #DonaldJTrump says he has no symptoms and hasnt been tested due to scheduling issues #Covid_19 #coronavirus,1,0,Donald Trump
39,"United States President Donald Trump recently signed the TAIPEI Act, supporting Taiwans aspiration to expand relationships with other countries in the world.",1,0,Donald Trump
40,".@RepAdamSchiff I see that you are toeing the Party line and ignoring the anarchy in our streets funded by your savior, Soros. #RussiaTrumpCollusion didn't work #GenFlynnSpying didn't work #MuellerSpecialCounsel didn't work #Impeachment didn't work #COVIDLockdown didn't work Riot",1,0,Donald Trump
41,"@BarackObama appt judge, Patricia Millette favored pharmaceutical companies over @realDonaldTrump attempt to lower prescription drug costs. #POTUS wanted drug companies to disclose prices of drugs in ads.#Dem Millette said #WeThePeople have no right to know",1,0,Donald Trump
42,"Small hands, so how? RT @realDonaldTrump: The Democrats are allowing a ridiculous asylum system and major loopholes to remain as a mainstay of our immigratio",1,0,Donald Trump
43,"Mr. #PresidentTrump, I am very very very concerned that ""IF"" these #criminals don't see #prison, the American people, who are sooo uninformed, might turn like pilot fish, in a herd...back to the #Left &amp; the #Dems. #CATASTROPHIC for #AMERICA! -@realDonaldTrump",1,0,Donald Trump
44,My Pillow CEO Rips Media for Recession Chatter: 'They're Going To Destroy One of the Best Economies' @realMikeLindell #Trump,1,0,Donald Trump
45,There is nothing in the world like the spirit of American patriots! We ALWAYS pull together in times of crisis & this time will be no different. With God's help we will make it! #GodBlessAmerica #ThankGodForPresidentTrump #Trump,1,0,Donald Trump
46,Because the #democrats are scared as hell that @realDonaldTrump might defeat this illness #COVID19,1,0,Donald Trump
47,No matter how hard you try critics will always see the native picture of your success #DonaldTrump,1,0,Donald Trump
48,"The Audacity of this man kills me. Trump, you can't use the Presidency for your own Damn Personal Finances.",1,0,Donald Trump
49,He just gets nothing done for Baltimore or the American people! Youre fired!! @realDonaldTrump #mueller #muellerfail #Cummingsgotogo #CummingsAFailedLeaderInBaltimore #ShiftySchiff,1,0,Donald Trump
50,Found a new #Patriot to follow. Would appreciate a follow back from @AnonCassi. Thanks! #PatriotsUnite #Trump,1,0,Donald Trump
51,"Good! Stay healthy, @POTUS We need you for another 4 years! #TRUMP2020LandsideReElectionVictory #Trump",1,0,Donald Trump
52,The Woman's March Wasn't About Women Just Like Black Lives Matter Wasn't About The Welfare Of Blacks It All About The Left #Dems Feeding Their Narrative To A Cooperating Corrupt Media It's All About Power and Money #Trump #2A,1,0,Donald Trump
53,#KAG2020 #DonaldTrump destroy the deep state and the swamp before it destroys are Constitutional Republic,1,0,Donald Trump
54,Trumps impeachment defense team pretends Bolton news does not exist | US news #donaldtrump,-1,0,Donald Trump
55,Of course. Russia and #Trump hold the #LadyGraham criminality tapes. Gotta be much more than gay because No one cares about that. #goprussianassets #trumpkidscorruption #trumprussianasset,-1,0,Donald Trump
56,"You are so wrong. Quit listening to mainstream. The Mueller investigation is extended to exonerate Pres Trump. Watch Judicial Watch, look at the indictments, read the reports. Be aware of the truth #MAGA #KAG. NP is going to be arrested soon. RBG is dead.",-1,0,Donald Trump
57,Only 6988 hours (or less?) until the end of President Trump's first term! #ParklandStrong #TrumpCountdown,-1,0,Donald Trump
58,"Coronavirus today USA 120k deaths 2.2 million positive #MoronTrump suggested we inject bleach, he won't wear a mask, he said the virus was a Democrat hoax, he said the virus will be gone by April, he said only 15 people had it. #DementedDonnie is a moron.",-1,0,Donald Trump
59,"I was #CruzCrew but also #Trump from the day he entered the primaries in 2015. I'm no longer #CruzCrew, but always",-1,0,Donald Trump
60,#Trump is determined to erode our constitution. He has no interest in facts or laws or decency.,-1,0,Donald Trump
61,"My representative (and fake progressive) Lacy Clay voted for Trump's shameful $738B defense authorization with Space Force. His challenger is @CoriBush. Cori won't vote for endless wars! She supports #MedicareForAll, #GreenNewDeal, and the progressive #NotMeUs platform.",-1,0,Donald Trump
62,"Im reading a lot about how the #coronavirus could defeat Trump. But it occurs to me that, using #COVID19 as his excuse, a desperate Trump *could* cancel #Election2020 by suspending the Constitution and declaring martial law. Am I wrong?",-1,0,Donald Trump
63,Trump attorney Alan Dershowitz admitting past legal malpractice to defend his current conduct is pretty interesting.,-1,0,Donald Trump
64,"You never heard #Obama tearing down #Americans, even those who hated him, because he was a grown man and a real leader, things that #trump will never be. To hear him in his divisive, childish rhetoric is sickening. He is an embarrassment to America and dangerous.",-1,0,Donald Trump
65,Cant say you were right or wrong as you are a comedian & our own President is a criminal(so stating the C word is petty when we have the #Trump )-but what we know for sure is that your description is accurate. #LIEGATE #basta #@iamsambee #guiltypardons,-1,0,Donald Trump
66,I could not have said it better. All these people you mentioned commited crimes for Trump have gigantic fines and jail time. He is loyal to no one. I don't think anyone is genuinely loyal to Trump. They are just in it for the filthy lucre. Time for any decent Repub to,-1,0,Donald Trump
67,"Actually, he broke 5. Sit down and come back when your chin descends. #Trump",-1,0,Donald Trump
